text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time,Concatenated_Columns
www.dawn.com/pakistan,Pakistan,Nawaz urges permanent UN members to ask India to stop bloodshed in held Kashmir,1284744-nawaz urges permanent un members to ask india to stop bloodshed in held kashmir,The P5 countries should urge India to honour its human rights obligations and commitment to the Kashmiri people.,Updated,"19 Sep, 2016",Nawaz urges permanent UN members to ask India to stop bloodshed in held KashmirThe P5 countries should urge India to honour its human rights obligations and commitment to the Kashmiri people.
www.dawn.com/pakistan,Pakistan,Pakistan fully prepared to respond to any threat Gen Raheel,1284742-pakistan fully prepared to respond to any threat gen raheel,"Army chief takes notice of ""hostile narrative being propagated by India"", says ISPR.",Updated,"19 Sep, 2016","Pakistan fully prepared to respond to any threat Gen RaheelArmy chief takes notice of ""hostile narrative being propagated by India"", says ISPR."
www.dawn.com/pakistan,Pakistan,Human Rights Watch urges govt to halt hanging of mentallyill man,1284739-human rights watch urges govt to halt hanging of mentally ill man,Human Rights Watch urged Pakistan to halt the hanging of a prisoner declared insane,Published,"19 Sep, 2016",Human Rights Watch urges govt to halt hanging of mentallyill manHuman Rights Watch urged Pakistan to halt the hanging of a prisoner declared insane
www.dawn.com/pakistan,Pakistan,Rao Anwar challenges suspension in SHC,1284728-rao anwar challenges suspension in shc,"Raid on Khawaja Izhar house was carried out in accordance with the law, claims SSP Anwar.",Updated,"19 Sep, 2016","Rao Anwar challenges suspension in SHCRaid on Khawaja Izhar house was carried out in accordance with the law, claims SSP Anwar."
www.dawn.com/pakistan,Pakistan,Khurshid accuses govt of ignoring Mohmand mosque attack,1284720,Opposition leader calls for implementation of NAP.,Published,"19 Sep, 2016",Khurshid accuses govt of ignoring Mohmand mosque attackOpposition leader calls for implementation of NAP.
www.dawn.com/pakistan,Pakistan,Pakistan and India The art of peace,1153532-pakistan and india the art of peace,India must proceed with caution when exploring strategies to end the threat of violence from Pakistanbased actors.,Published,"19 Sep, 2016",Pakistan and India The art of peaceIndia must proceed with caution when exploring strategies to end the threat of violence from Pakistanbased actors.
www.dawn.com/pakistan,Pakistan,Ruins of ancient settlement near Badin discovered,1284614-ruins of ancient settlement near badin discovered,"Historians, locals named it the mound of Nidhori near Tarai town at a distance of about 31 kilometres from Badin city.",Updated,"19 Sep, 2016","Ruins of ancient settlement near Badin discoveredHistorians, locals named it the mound of Nidhori near Tarai town at a distance of about 31 kilometres from Badin city."
www.dawn.com/pakistan,Pakistan,Scores of turtle remains found along Sukkur lake,1284615-scores of turtle remains found along sukkur lake,"I found them dead on the vegetation along the water body. They were about 90 in number, says a villager.",Updated,"19 Sep, 2016","Scores of turtle remains found along Sukkur lakeI found them dead on the vegetation along the water body. They were about 90 in number, says a villager."
www.dawn.com/pakistan,Pakistan,Rangers unimpressed by Waseem Akhtars apology,1284616-rangers unimpressed by waseem akhtars apology,'Rangers chief considered Mr Akhtars media talk as an attempt to make the ongoing Rangersled operation controversial.',Updated,"19 Sep, 2016",Rangers unimpressed by Waseem Akhtars apology'Rangers chief considered Mr Akhtars media talk as an attempt to make the ongoing Rangersled operation controversial.'
www.dawn.com/pakistan,Pakistan,Newborn girl kidnapped at ASH,1284619-newborn girl kidnapped at ash,The police were trying to ascertain the identity of the woman kidnapper.,Updated,"19 Sep, 2016",Newborn girl kidnapped at ASHThe police were trying to ascertain the identity of the woman kidnapper.
www.dawn.com/pakistan,Pakistan,Incentives luring foreign investors to KP Khattak,1284662-incentives luring foreign investors to kp khattak,CM says KP government is sincere in efforts to promote industrial sector in the province.,Updated,"19 Sep, 2016",Incentives luring foreign investors to KP KhattakCM says KP government is sincere in efforts to promote industrial sector in the province.
www.dawn.com/pakistan,Pakistan,NGOs asked to inform Fata health directorate before starting projects,1284668-ngos asked to inform fata health directorate before starting projects,"No NGO will be allowed to operate without an NOC from Army and a signed MoU with the directorate of health, Fata.",Updated,"19 Sep, 2016","NGOs asked to inform Fata health directorate before starting projectsNo NGO will be allowed to operate without an NOC from Army and a signed MoU with the directorate of health, Fata."
www.dawn.com/pakistan,Pakistan,Tortured by stepmother minor girl dies in hospital,1284669-tortured by stepmother minor girl dies in hospital,"The girl, 6, was shifted to Ayub Teaching Hospital Abbottabad by her uncle and grandfather in critical condition.",Updated,"19 Sep, 2016","Tortured by stepmother minor girl dies in hospitalThe girl, 6, was shifted to Ayub Teaching Hospital Abbottabad by her uncle and grandfather in critical condition."
www.dawn.com/pakistan,Pakistan,Kidnappers belonged to Al Qaeda Punjab Ali Haider Gilani,1284677-kidnappers belonged to al qaeda punjab ali haider gilani,"The nation will have to unite to combat terrorism, says Haider Gilani.",Updated,"19 Sep, 2016","Kidnappers belonged to Al Qaeda Punjab Ali Haider GilaniThe nation will have to unite to combat terrorism, says Haider Gilani."
www.dawn.com/pakistan,Pakistan,PTIs march on Raiwind PMLN to stick to carrot approach,1284691-ptis march on raiwind pml n to stick to carrot approach,A senior official says the government would handle the rally softly.,Updated,"19 Sep, 2016",PTIs march on Raiwind PMLN to stick to carrot approachA senior official says the government would handle the rally softly.
www.dawn.com/pakistan,Pakistan,Raiwind march on th declares Imran,1284711-raiwind march on 30th declares imran,PTI chief calls for party unity amid evident fissures,Updated,"19 Sep, 2016",Raiwind march on th declares ImranPTI chief calls for party unity amid evident fissures
www.dawn.com/pakistan,Pakistan,Three army men gunned down in Peshawar,1284713-three army men gunned down in peshawar,"The army men were coming from a military dairy farm by van when they came under fire, SP Rural Shaukat Khan said.",Updated,"19 Sep, 2016","Three army men gunned down in PeshawarThe army men were coming from a military dairy farm by van when they came under fire, SP Rural Shaukat Khan said."
www.dawn.com/pakistan,Pakistan,AJK PM orders free delivery of lifesaving drugs in public hospitals,1284716-ajk pm orders free delivery of life saving drugs in public hospitals,Farooq Haider explains his priorities to journalists.,Updated,"19 Sep, 2016",AJK PM orders free delivery of lifesaving drugs in public hospitalsFarooq Haider explains his priorities to journalists.
www.dawn.com/pakistan,Pakistan,PTI wants to create anarchy says  PMLN leader,1284717-pti wants to create anarchy says pml n leader,PMLN leader says such protests may create hurdles in the implementation of the ChinaPakistan Economic Corridor.,Updated,"19 Sep, 2016",PTI wants to create anarchy says  PMLN leaderPMLN leader says such protests may create hurdles in the implementation of the ChinaPakistan Economic Corridor.
www.dawn.com/pakistan,Pakistan,Alvi unsure about effectiveness of OECD convention,1284719-alvi unsure about effectiveness of oecd convention,PTI leader says that the govts response to Panama Papers leaks indicates its non serious attitude to the issue.,Updated,"19 Sep, 2016",Alvi unsure about effectiveness of OECD conventionPTI leader says that the govts response to Panama Papers leaks indicates its non serious attitude to the issue.
www.dawn.com/pakistan,Pakistan,Sharif arrives for UNGA amid renewed tensions with India,1284721-sharif arrives for unga amid renewed tensions with india,India is expected to raise the Baloch issue to counter Pakistans position on Kashmir.,Published,"19 Sep, 2016",Sharif arrives for UNGA amid renewed tensions with IndiaIndia is expected to raise the Baloch issue to counter Pakistans position on Kashmir.
www.dawn.com/pakistan,Pakistan,Border security discussed,1284722-border security discussed,'Tribal people living along the PakAfghan border always play their due role in making the countrys defence stronger.',Updated,"19 Sep, 2016",Border security discussed'Tribal people living along the PakAfghan border always play their due role in making the countrys defence stronger.'
www.dawn.com/pakistan,Pakistan,Civilmilitary differences hold up CPEC security plan,1284724-civil military differences hold up cpec security plan,"It is feared that the issue, if not resolved at the earliest, could potentially affect the CPEC timelines.",Updated,"19 Sep, 2016","Civilmilitary differences hold up CPEC security planIt is feared that the issue, if not resolved at the earliest, could potentially affect the CPEC timelines."
www.dawn.com/pakistan,Pakistan,MQMs Nadeem Nusrat rejects minus Altaf formula,1284964-mqms nadeem nusrat rejects minus altaf formula,Leaders in Pakistan dissociates itself from London based leadership following the August 22 speech.,Updated,"20 Sep, 2016",MQMs Nadeem Nusrat rejects minus Altaf formulaLeaders in Pakistan dissociates itself from London based leadership following the August 22 speech.
www.dawn.com/pakistan,Pakistan,Two children killed as seminary roof collapses in Karachi,1284963-two children killed as seminary roof collapses in karachi,Injured and bodies were shifted to Jinnah Postgraduate Medical Center.,Updated,"20 Sep, 2016",Two children killed as seminary roof collapses in KarachiInjured and bodies were shifted to Jinnah Postgraduate Medical Center.
www.dawn.com/pakistan,Pakistan,The blinding spiral in Kashmir,1284753-the blinding spiral in kashmir,"For all the flaunting of Mahatma Gandhis name, India has revealed a gargantuan appetite for inflicting violence.",Published,"20 Sep, 2016","The blinding spiral in KashmirFor all the flaunting of Mahatma Gandhis name, India has revealed a gargantuan appetite for inflicting violence."
www.dawn.com/pakistan,Pakistan,IMF chief Christine Lagarde to visit Pakistan in October,1284959-imf chief christine lagarde to visit pakistan in october,This is the first visit by an IMF head to Pakistan in several years.,Updated,"20 Sep, 2016",IMF chief Christine Lagarde to visit Pakistan in OctoberThis is the first visit by an IMF head to Pakistan in several years.
www.dawn.com/pakistan,Pakistan,Indian army claims to have foiled infiltration bid in Uri sector,1284958-indian army claims to have foiled infiltration bid in uri sector,"Indian army officials earlier alleged crossborder exchange of fire, which was denied by Pakistani military sources.",Updated,"20 Sep, 2016","Indian army claims to have foiled infiltration bid in Uri sectorIndian army officials earlier alleged crossborder exchange of fire, which was denied by Pakistani military sources."
www.dawn.com/pakistan,Pakistan,The new chief minister is disappointing us Alamgir Khan intensifies Fix it campaign in Karachi,1284948-the new chief minister is disappointing us alamgir khan intensifies fix it campaign in karachi,Khan says will place trash bins near roadside garbage points in Karachi in new phase of 'Fix it' campaign.,Published,"20 Sep, 2016",The new chief minister is disappointing us Alamgir Khan intensifies Fix it campaign in KarachiKhan says will place trash bins near roadside garbage points in Karachi in new phase of 'Fix it' campaign.
www.dawn.com/pakistan,Pakistan,OIC contact group calls for settlement of Kashmir dispute in accordance with UNSC resolutions,1284945-oic contact group calls for settlement of kashmir dispute in accordance with unsc resolutions,Sartaj Aziz regrets India's failure to reciprocate Pakistan's proposal of engagement for resolution of Kashmir dispute.,Published,"20 Sep, 2016",OIC contact group calls for settlement of Kashmir dispute in accordance with UNSC resolutionsSartaj Aziz regrets India's failure to reciprocate Pakistan's proposal of engagement for resolution of Kashmir dispute.
www.dawn.com/pakistan,Pakistan,New Google smartphone expected at Oct  event,1284935-new google smartphone expected at oct 4 event,Google expected to showcase its own smartphone highlighting the prowess of the Nougat version of Android software.,Published,"20 Sep, 2016",New Google smartphone expected at Oct  eventGoogle expected to showcase its own smartphone highlighting the prowess of the Nougat version of Android software.
www.dawn.com/pakistan,Pakistan,Murtaza Bhutto  a murder unsolved,1284914,"For photographer Muhammad Azeem, one picture clicked in a hospital on the night of Sept 20, 1996, holds a deeper meaning",Published,"20 Sep, 2016","Murtaza Bhutto  a murder unsolvedFor photographer Muhammad Azeem, one picture clicked in a hospital on the night of Sept 20, 1996, holds a deeper meaning"
www.dawn.com/pakistan,Pakistan,How Pakistan should respond to a dangerous time,1284915,Pakistan is facing an exceptionally dangerous challenge in the region.,Published,"20 Sep, 2016",How Pakistan should respond to a dangerous timePakistan is facing an exceptionally dangerous challenge in the region.
www.dawn.com/pakistan,Pakistan,Noted woman artiste seeks help to treat her ailing son,1284852-noted woman artiste seeks help to treat her ailing son,"Noshaba Bibi appealed to philanthropists to assist her in treatment of her son, who is suffering from kidney disease.",Updated,"20 Sep, 2016","Noted woman artiste seeks help to treat her ailing sonNoshaba Bibi appealed to philanthropists to assist her in treatment of her son, who is suffering from kidney disease."
www.dawn.com/pakistan,Pakistan,Whistleblowers to get cash payouts,1284862-whistleblowers to get cash payouts,"Law on whistleblower protection, vigilance body sails through KP Assembly.",Updated,"20 Sep, 2016","Whistleblowers to get cash payoutsLaw on whistleblower protection, vigilance body sails through KP Assembly."
www.dawn.com/pakistan,Pakistan,Politicians judiciary support military intervention in civil matters,1284878-politicians judiciary support military intervention in civil matters,Senator Farhatullah Babar calls for parliamentary committee to oversee security matters.,Updated,"20 Sep, 2016",Politicians judiciary support military intervention in civil mattersSenator Farhatullah Babar calls for parliamentary committee to oversee security matters.
www.dawn.com/pakistan,Pakistan,Registrations of over  NGOs cancelled,1284879-registrations of over 100 ngos cancelled,The capital administration finds these NGOs inactive and nonfunctional.,Updated,"20 Sep, 2016",Registrations of over  NGOs cancelledThe capital administration finds these NGOs inactive and nonfunctional.
www.dawn.com/pakistan,Pakistan,Hearing in Mumbai attacks commission petition put off,1284881-hearing in mumbai attacks commission petition put off,The hearing was adjourned due to the unavailability of representatives from the prosecution.,Updated,"20 Sep, 2016",Hearing in Mumbai attacks commission petition put offThe hearing was adjourned due to the unavailability of representatives from the prosecution.
www.dawn.com/pakistan,Pakistan,Disabled man running street library,1284888-disabled man running street library,"Imran Asim's library has a good collection of books on fiction, religion, history and literature.",Updated,"20 Sep, 2016","Disabled man running street libraryImran Asim's library has a good collection of books on fiction, religion, history and literature."
www.dawn.com/pakistan,Pakistan,Antigraft protest not unconstitutional Siraj,1284893-anti graft protest not unconstitutional siraj,Haq advised the govt to check those talking of the use of force as otherwise it could lead to chaos and confrontation.,Updated,"20 Sep, 2016",Antigraft protest not unconstitutional SirajHaq advised the govt to check those talking of the use of force as otherwise it could lead to chaos and confrontation.
